,delta_H,alpha,F,ASI_raw,ASI,soberania,CSI_V3,cohort
user_3745,0.20389460171346338,0.26142573276527903,0.6719840181409525,0.07932226693023256,0.03004,False,14.644417082374177,Basic
user_3746,0.169794959550845,0.041560254129281646,0.6170992695985461,0.011435310356784195,0.004331,False,13.7350517329816,Basic
user_3747,0.08432235405085874,0.07248830212191376,0.7394749303914172,0.008265843810058893,0.00313,False,0.8322014449359137,Basic
user_3748,0.13222604727306053,0.5830460132083867,0.7446736116505068,0.10352706004176715,0.039207,False,1.68037692340936,Basic
user_3749,0.13129892731074577,0.02606676589938514,0.6313606830403015,0.005420892515144353,0.002053,False,12.277893105822946,Basic
user_3750,0.36770510970835085,0.22267914013424403,0.9419724481886762,0.08692425963229754,0.032919,False,5.224213860254647,Basic
user_3751,0.2777803673292343,0.02615538922948788,0.5521060392034192,0.013159525728588058,0.004984,False,1.740026005234054,Basic
user_3752,0.07419455363478068,0.073320774347121,0.6438167973824287,0.008449611981170084,0.0032,False,7.8596105242490815,Basic
user_3753,0.27236958428299507,0.4110432224060173,0.7154295483159144,0.1564873464796187,0.059264,False,16.67217375598733,Basic
user_3754,0.04934626848236064,0.17336511905454097,0.957254306119927,0.008936937296231934,0.003385,False,6.959923886755975,Basic
user_3755,0.20779105672194728,0.026901250259515213,0.7963846715285998,0.007019019097689252,0.002658,False,13.216970736884292,Basic
user_3756,0.2027773850827644,0.08441102423495435,0.5755020898704538,0.029742110528868583,0.011264,False,17.11092252194649,Basic
user_3757,0.09669453063133163,0.05653299370199119,0.7796741677734356,0.007011174048268004,0.002655,False,3.2169485455341422,Basic
user_3758,0.04329395208370382,0.3746944191714746,0.8134414149742039,0.019942434613014502,0.007552,False,11.58433290499648,Basic
user_3759,0.09072029375572224,0.12330208786300376,0.5781901878693648,0.019346578109265527,0.007327,False,17.24552559947958,Basic
user_3760,0.09158613921505321,0.19084416364399323,0.9135305664874607,0.019133109258823118,0.007246,False,3.6748487933931475,Basic
user_3761,0.10288538944742136,0.18069315528387903,0.7845690257748132,0.023695411163480177,0.008974,False,18.785539661979072,Basic
user_3762,0.27191441370605707,0.37002361771633163,0.5472014035079016,0.1838715223018934,0.069634,False,6.9365870670913505,Basic
user_3763,0.02525422032231456,0.31269002145645225,0.6121790917140871,0.012899399540647196,0.004885,False,4.132990393883766,Basic
user_3764,0.3588536738299628,0.41673545890690367,0.8127728055401965,0.18399612957591982,0.069682,False,15.918569578182636,Basic
user_3765,0.08165978922638148,0.07839242844851926,0.8592178512456257,0.0074503912771014666,0.002822,False,8.890270721104951,Basic
user_3766,0.22204063236608965,0.05414465596493305,0.8863331224220602,0.013564102870086846,0.005137,False,12.742885409645664,Basic
user_3767,0.25856670530631015,0.14517487139830043,0.8756991388228433,0.042865621908895986,0.016234,False,9.30253706743549,Basic
user_3768,0.3502050920481483,0.4312353327695879,0.7525280431320811,0.20068462668637155,0.076002,False,12.227028160816007,Basic
user_3769,0.2836526581469213,0.3667760342918706,0.8939111187875922,0.11638405081321775,0.044076,False,0.6720074849411091,Basic
user_3770,0.13406599482940684,0.25889275792519467,0.7545630063375555,0.045998432011445586,0.01742,False,6.653424304117216,Basic
user_3771,0.09939346147016663,0.1963664104547623,0.7053133147951142,0.027672151995655966,0.01048,False,12.488925326738778,Basic
user_3772,0.31014160968117993,0.0955309616343185,0.5198379776482873,0.05699492436026754,0.021585,False,6.664831058860779,Basic
user_3773,0.3242984153002904,0.24431593602833684,0.865016720955184,0.09159507436932157,0.034688,False,14.739337781791582,Basic
user_3774,0.203500142303368,0.018167728850337277,0.6761698010738787,0.005467761796668422,0.002071,False,18.25680566970162,Basic
user_3775,0.09156164591806919,0.3475375291486832,0.9090239272861345,0.03500579823256513,0.013257,False,0.7108175092555081,Basic
user_3776,0.13458234009136863,0.25684297087127095,0.8406001409825827,0.04112124941529256,0.015573,False,16.251044949655892,Basic
user_3777,0.281668883782337,0.13548499073204975,0.43397271612415594,0.08793618743957841,0.033302,False,3.2122163324385165,Basic
user_3778,0.07444809119159204,0.23661114484833526,0.7518458171836521,0.023429335757430985,0.008873,False,17.429404790076667,Basic
user_3779,0.23185098544949517,0.12417441815182914,0.6930369903780143,0.041541738198441466,0.015732,False,17.98906217587059,Basic
user_3780,0.10982176726885116,0.10298998918831595,0.7301360353917383,0.015491007258109526,0.005867,False,10.81441248772679,Basic
user_3781,0.09897891063366845,0.32863324192324544,0.43371170909287093,0.0749985753246253,0.028403,False,9.101230308274143,Basic
user_3782,0.1406027982171746,0.2756645131876779,0.7024436008935181,0.05517767102449292,0.020896,False,14.411498010872975,Basic
user_3783,0.35213739294876617,0.05575454318227649,0.7659617706488047,0.02563216629548754,0.009707,False,17.442408725360206,Basic
user_3784,0.25979146779402384,0.14302095716176952,0.6409191963769076,0.05797240057155671,0.021955,False,4.416475369184136,Basic
user_3785,0.20951932661368688,0.17924096146080634,0.543353204801079,0.06911608363588578,0.026175,False,7.266387394266983,Basic
user_3786,0.5971156146609939,0.2900831745673388,0.6200360942622912,0.27935985451084927,0.105797,False,7.933183903192729,Basic
user_3787,0.3366020664508841,0.12103351959447711,0.47658938890429237,0.08548266863219213,0.032373,False,16.070603697079676,Basic
user_3788,0.14034407645115748,0.28884437547699016,0.5278194422885115,0.07680201573982809,0.029086,False,2.601423399081551,Basic
user_3789,0.15577574601617317,0.4640245326203106,0.6579599802183975,0.10986043211129912,0.041605,False,11.837839462867692,Basic
user_3790,0.2907013736705989,0.06696355833707113,0.7462056402209409,0.02608717670466031,0.00988,False,6.667884767218817,Basic
user_3791,0.21045829252420623,0.26313724355984663,0.8063143197519402,0.0686821672671878,0.026011,False,16.824768381732213,Basic
user_3792,0.06496159494397609,0.07300389065724883,0.7417706937243476,0.006393416745004056,0.002421,False,6.456026690595055,Basic
user_3793,0.07426191667187096,0.2737084588709193,0.8073857442462017,0.02517522127423177,0.009534,False,18.580979411708594,Basic
user_3794,0.06618777855589557,0.09529321048667154,0.40363047786481776,0.015626287556225023,0.005918,False,0.2970100712640388,Basic
user_3795,0.09235929567181189,0.2967908103327953,0.7207906136060199,0.03802961593390865,0.014402,False,4.551518831236923,Basic
user_3796,0.11587316782743774,0.12203213955960435,0.8312794171501553,0.01701022579869455,0.006442,False,8.689097351624547,Basic
user_3797,0.18609435941832111,0.09393346011815734,0.79072783852149,0.022106831500102585,0.008372,False,4.870167076699741,Basic
user_3798,0.11616854150944607,0.19630620477231142,0.9585035049017746,0.023791885351521012,0.00901,False,14.010476711667549,Basic
user_3799,0.1255419058707136,0.10249514109873614,0.7531456708623099,0.017084922417851176,0.00647,False,15.476477912312664,Basic
user_3800,0.2626076071893692,0.042119467608706704,0.872672492864801,0.012674735018290788,0.0048,False,13.252651896302687,Basic
user_3801,0.15018725024426552,0.06391531711531119,0.6450837617609753,0.014880650072223757,0.005635,False,18.437571182869867,Basic
user_3802,0.3487442657465728,0.06639325837209434,0.82395202592049,0.02810147607275,0.010642,False,8.664722029184496,Basic
user_3803,0.27810666264006045,0.35957604937574317,0.9372995315997763,0.10669000856802455,0.040405,False,18.61562611216031,Basic
user_3804,0.2641299712985831,0.21169284763662571,0.7728333530259563,0.07234991289059874,0.0274,False,2.367601978548082,Basic
user_3805,0.27566238812226485,0.38820892610666496,0.6973478625799734,0.15345942162211823,0.058117,False,16.07294843080737,Basic
user_3806,0.07340703924909671,0.10100969286282546,0.7090945789277294,0.010456746827388097,0.00396,False,0.7303844882980031,Basic
user_3807,0.2582812509149414,0.12048420304241662,0.7661465528019501,0.04061730822057149,0.015382,False,10.106414762138861,Basic
user_3808,0.09810278525516848,0.42934161676378785,0.7239517353639005,0.05818013325061365,0.022034,False,9.204960644664165,Basic
user_3809,0.3696413256014554,0.0732558593409723,0.5211353728821634,0.051960381820010504,0.019678,False,16.2696927179132,Basic
user_3810,0.17060795037893947,0.1737969755192168,0.7060371355665093,0.04199658103196066,0.015905,False,13.313916364350634,Basic
user_3811,0.12378282563003057,0.3150406066718808,0.8880963631459025,0.0439103436297237,0.016629,False,8.38007388468648,Basic
user_3812,0.3970151286187417,0.3467788492411716,0.7619714071874196,0.1806845350561549,0.068427,False,17.017759526279303,Basic
user_3813,0.2401105259223216,0.08325288407182319,0.8774344975939109,0.022782206345717607,0.008628,False,16.8315185460119,Basic
user_3814,0.14350396388733044,0.23254294832715178,0.6230884530458379,0.053557138951727604,0.020283,False,0.4699048332338098,Basic
user_3815,0.33238884335950825,0.08824978399020818,0.7626564942028697,0.03846193384597205,0.014566,False,16.54935300524388,Basic
user_3816,0.4449479395171781,0.5198363451201997,0.7671421157798523,0.3015088154979488,0.114185,False,10.005121776362982,Basic
user_3817,0.14290773133080067,0.1031252685465371,0.7995313417619695,0.018432545919197626,0.006981,False,15.940255820625062,Basic
user_3818,0.029070825131432554,0.18044376488506136,0.8645736613819327,0.00606732470504169,0.002298,False,3.4451483248772954,Basic
user_3819,0.15367015897680664,0.09675781817293334,0.8417745025881467,0.01766362518128972,0.006689,False,2.8708148682057866,Basic
user_3820,0.2561191570278872,0.34736421547485646,0.9724768891256313,0.09148457001283068,0.034646,False,13.721859768356083,Basic
user_3821,0.14359105103880726,0.3081870492886614,0.8727317420853841,0.050706190906000176,0.019203,False,5.23179620861179,Basic
user_3822,0.06389219426465997,0.2856229800119689,0.6813465021043997,0.02678384473834076,0.010143,False,10.617970478600036,Basic
user_3823,0.183681616008946,0.07439385898426074,0.6468545203003812,0.021124972942950317,0.008,False,13.087495237094252,Basic
user_3824,0.11376090077274537,0.29166938699780764,0.4499172621582879,0.07374816434811879,0.027929,False,11.597742670486088,Basic
user_3825,0.31859935104563125,0.05824450606171765,0.5766600745628028,0.03217955022689127,0.012187,False,13.280343994804527,Basic
user_3826,0.04383744576858209,0.04464977014894882,0.6007946522201272,0.0032579049601244546,0.001234,False,11.78678837272596,Basic
user_3827,0.39673480417934737,0.20728536460489191,0.7822453829125529,0.10512982285631428,0.039814,False,7.203432592130446,Basic
user_3828,0.3418522439734648,0.24039887528500642,0.5441087774391296,0.15103762036639867,0.0572,False,1.719393897781532,Basic
user_3829,0.0477672481902291,0.4207711669094178,0.6686028626948651,0.030061314245714246,0.011385,False,16.251557811175445,Basic
user_3830,0.08316456698669024,0.02696743183093437,0.5457504198496037,0.004109451334147925,0.001556,False,16.074156177874162,Basic
user_3831,0.16504499140299145,0.05724871414205428,0.80449810429357,0.011744730637624675,0.004448,False,0.10790218816761254,Basic
user_3832,0.41030979128454664,0.12412707688049805,0.7049162591110202,0.07225050401281319,0.027362,False,15.976444454780346,Basic
user_3833,0.08940594135626218,0.1097570706517584,0.6647835555193401,0.014761096511270055,0.00559,False,2.868787315419028,Basic
user_3834,0.11357081312857503,0.34551922591193207,0.6961165937452186,0.05637115935888214,0.021348,False,6.324389458214797,Basic
user_3835,0.310307747330182,0.2008250043526829,0.7883750123081444,0.07904557315408366,0.029935,False,7.853624192359854,Basic
user_3836,0.18705276846454644,0.2202545611735286,0.9367856324071547,0.04397935238245191,0.016655,False,12.91298612868589,Basic
user_3837,0.1904563559776942,0.3767372001927909,0.8306943539685686,0.0863759263165438,0.032712,False,1.7558942201879835,Basic
user_3838,0.0822385030729662,0.30910144493792246,0.9178903967223635,0.027693982004993664,0.010488,False,15.706266195055765,Basic
user_3839,0.2898120604432115,0.20062231691055707,0.7980663108304534,0.07285455637669655,0.027591,False,17.912207939453083,Basic
user_3840,0.36859411280682164,0.24470528973752287,0.9483267891812441,0.09511165370305705,0.03602,False,18.101221503995458,Basic
user_3841,0.31332812608154437,0.26946356029176266,0.5645831854455156,0.14954485817152824,0.056634,False,1.744922028860072,Basic
user_3842,0.19045432269355717,0.00543562505478725,0.7499496593590732,0.001380410371958002,0.000523,False,17.468224817834702,Basic
user_3843,0.20076982333126506,0.251070140134822,0.6258292112000795,0.0805448304050301,0.030503,False,10.788749043788645,Basic
user_3844,0.10775185312352722,0.25951716314838646,0.6541536190821406,0.0427475357941696,0.016189,False,13.811642689083719,Basic
user_3845,0.2596788064861911,0.34813100756758075,0.7464572425157271,0.1211084029961433,0.045865,False,17.68133742348566,Basic
user_3846,0.27753243346288764,0.31966327344569806,0.8411174341871626,0.1054750770370503,0.039945,False,12.558913675237143,Basic
user_3847,0.2421946139258696,0.1134113876224638,0.548648294003682,0.05006418053281222,0.01896,False,8.678049467906682,Basic
user_3848,0.12842470629335573,0.10077977648839771,0.622387970931919,0.020795088916087463,0.007875,False,9.97712483402279,Basic
user_3849,0.15235982100541404,0.044067800021080274,0.6772625899146548,0.009913676354337327,0.003754,False,13.005566101743792,Basic
user_3850,0.12318575507791303,0.07428753148835826,0.8770043540708178,0.010434572664081323,0.003952,False,17.949279123861455,Basic
user_3851,0.2002562294491145,0.25755201040812,0.6783281830594429,0.07603457408882197,0.028795,False,16.906365263185773,Basic
user_3852,0.15152489220995466,0.1479111449675359,0.6244555612402555,0.03589081703963541,0.013592,False,10.964277851003843,Basic
user_3853,0.13098520370786107,0.2536929114343888,0.894004031603594,0.0371698745293893,0.014077,False,4.009195112480729,Basic
user_3854,0.6483089782822802,0.06141067054004411,0.696614805480304,0.05715222926678292,0.021644,False,6.58785336900789,Basic
user_3855,0.023295296217510683,0.037905477008844043,0.8446906031913648,0.0010453760369191828,0.000396,False,6.874342466938627,Basic
user_3856,0.23560754178494817,0.3758048258915549,0.9003644410404963,0.09834067982172483,0.037243,False,5.494306645721184,Basic
user_3857,0.053777673544928906,0.13480411770262926,0.7753579510238434,0.009349812979606935,0.003541,False,14.188166097931543,Basic
user_3858,0.1753214530670011,0.1408188883494165,0.451333827122574,0.05470135549577259,0.020716,False,15.883764430932017,Basic
user_3859,0.29466398221948037,0.015025590869770494,0.5655211229156071,0.007829062896998026,0.002965,False,6.0767869893533755,Basic
user_3860,0.09538357254666492,0.20031193997602015,0.859756714183352,0.022223110495641043,0.008416,False,16.076393744416656,Basic
user_3861,0.03607588314397016,0.15934074646407487,0.7765506235046098,0.0074024255155038425,0.002803,False,13.95431074971353,Basic
user_3862,0.23457724756694176,0.06491067548902459,0.5068274852322365,0.030042900271971793,0.011378,False,8.381213113056216,Basic
user_3863,0.10833264820083398,0.2498293023941964,0.798961925844689,0.033874793092194704,0.012829,False,13.27459756830687,Basic
user_3864,0.07666118057179941,0.3150620417231012,0.8030249604540542,0.03007755581868541,0.011391,False,14.617427914401311,Basic
user_3865,0.148839215636671,0.10207899387758729,0.7269920462243887,0.02089893205933528,0.007915,False,10.659590981127216,Basic
user_3866,0.40803709744276895,0.29808466605674694,0.707973062806946,0.1717997595102834,0.065063,False,8.419154396252981,Basic
user_3867,0.12057374136103052,0.2798669574765853,0.6129610373844973,0.055051796261420545,0.020849,False,1.9325744915170096,Basic
user_3868,0.10305088745997439,0.02278647190135349,0.8197641556429479,0.00286444111437705,0.001085,False,0.026023751270146334,Basic
user_3869,0.1495482213803843,0.06007840046102608,0.5585691663789092,0.016085058884596815,0.006092,False,17.80777490107019,Basic
user_3870,0.06268306380204004,0.08630071331573763,0.6219772549725555,0.008697413089761047,0.003294,False,5.082210803118484,Basic
user_3871,0.15494510017569083,0.11592700917252032,0.600738057581902,0.029900423025647056,0.011324,False,12.5966963910862,Basic
user_3872,0.401837331040234,0.16685911524396801,0.804686797955883,0.08332461983929175,0.031556,False,17.92386201152475,Basic
user_3873,0.07695153480785637,0.32763842331639964,0.7292111716973604,0.03457473022188803,0.013094,False,15.547534289202554,Basic
user_3874,0.08228713607858944,0.1614246320561597,0.8041316596442823,0.01651865152320631,0.006256,False,2.329073280738114,Basic
user_3875,0.21878187700365423,0.21505514046871108,0.7871523909664089,0.05977262831313303,0.022637,False,15.236336558461483,Basic
user_3876,0.2898380365519988,0.29512858508238965,0.872025665138512,0.09809285787140484,0.037149,False,13.801468880544226,Basic
user_3877,0.36878992397838317,0.1894645263466989,0.5323626087385526,0.13125002981250783,0.049706,False,6.258544951057404,Basic
user_3878,0.03286715516530437,0.10237009159458513,0.6718664093633089,0.005007861142982443,0.001897,False,13.102434168662771,Basic
user_3879,0.13254484489230142,0.08954534805366754,0.5552793683032776,0.021374419699523438,0.008095,False,15.691857287347053,Basic
user_3880,0.29586931899777125,0.12860397762947084,0.7746372048196299,0.04911973120435892,0.018602,False,5.537016268524766,Basic
user_3881,0.05634491104768503,0.3159159489781882,0.41866722361661224,0.04251647857684058,0.016101,False,16.511556218935162,Basic
user_3882,0.3561467250713795,0.11760509728775265,0.5090201141978813,0.08228490207452085,0.031162,False,1.4974732972174363,Basic
user_3883,0.2860932054680975,0.03745777558618716,0.6573196416610421,0.016303202289949265,0.006174,False,10.021634630393857,Basic
user_3884,0.05299272958745088,0.2237266634124106,0.857030086212873,0.013833687715802893,0.005239,False,4.431173472750437,Basic
user_3885,0.1325918079207327,0.0363614033967944,0.6657999865960037,0.007241250093087609,0.002742,False,13.832199396166457,Basic
user_3886,0.14168873894187076,0.13338613765447074,0.8382450150693542,0.02254628813393547,0.008539,False,3.322453837137754,Basic
user_3887,0.20485646996767606,0.08899274970081686,0.7356448752894759,0.024781985396489736,0.009385,False,6.487621994269504,Basic
user_3888,0.15869097106662042,0.20170046797157218,0.754215690354926,0.04243884546069031,0.016072,False,2.420329379099578,Basic
user_3889,0.09813728079248299,0.07723119532869258,0.7782885333758208,0.009738367169609992,0.003688,False,15.42638004015469,Basic
user_3890,0.38375617795206196,0.17109330738696302,0.6699262347173334,0.09800797507758717,0.037117,False,2.5132208958336513,Basic
user_3891,0.1260537189166875,0.19663295338940975,0.6214454639170446,0.039884939991476784,0.015105,False,13.739880513766934,Basic
user_3892,0.18061577097956355,0.021220512889857615,0.7270324337938685,0.005271785848924149,0.001996,False,13.437374141187442,Basic
user_3893,0.24814315339572746,0.05329735544964104,0.8741172744184924,0.01512997653286864,0.00573,False,2.7049993560703696,Basic
user_3894,0.1334943032084671,0.3044338461931963,0.6117156592210291,0.06643639664609274,0.02516,False,10.754970450682835,Basic
user_3895,0.24075405919591863,0.20592375703802324,0.6487181580179627,0.07642298859531145,0.028942,False,9.440707047937561,Basic
user_3896,0.13917516584209488,0.25954849166465443,0.8474185854263734,0.04262675493872836,0.016143,False,11.295586810667034,Basic
user_3897,0.43922939849586806,0.16148496210187788,0.6181088780398747,0.1147515353525794,0.043458,False,17.80732501775723,Basic
user_3898,0.11538891959329305,0.5579296078344833,0.7551044564063772,0.08525826342426418,0.032288,False,1.5302034262716857,Basic
user_3899,0.1274420799247897,0.0976104034766587,0.7835949948517132,0.0158751305497011,0.006012,False,15.589570877074589,Basic
user_3900,0.2893201300520993,0.5695013320004808,0.8592532889588895,0.19175742654283412,0.072621,False,16.38004177700092,Basic
user_3901,0.37024842381230444,0.05772120404446462,0.7722694905305564,0.027673221692765867,0.01048,False,2.3992077162553,Basic
user_3902,0.18684123996972166,0.2846854511305823,0.6710015992794583,0.07927102222661714,0.030021,False,12.46601662882428,Basic
user_3903,0.49036766985789426,0.2592933705600155,0.7623034519417407,0.166795894216719,0.063168,False,13.340339809893697,Basic
user_3904,0.04401413238641202,0.20962001623535664,0.6374493247949217,0.014473688788348883,0.005481,False,10.424659367845813,Basic
user_3905,0.14899453805251597,0.22813465351876208,0.675208801199042,0.0503411940934975,0.019065,False,9.555669207554297,Basic
user_3906,0.13193604242817217,0.0582901650785758,0.6246532523277306,0.012311748420893835,0.004663,False,6.03855009637967,Basic
user_3907,0.2110205623696581,0.24015406446550788,0.8184629431418529,0.061917825557665326,0.023449,False,13.092550138995126,Basic
user_3908,0.0931995328454415,0.08261145648433027,0.8230511375407515,0.009354642501347474,0.003543,False,5.425386503056935,Basic
user_3909,0.20443069391290927,0.10726163823999235,0.43026529191943813,0.05096290950593976,0.0193,False,8.740440553704977,Basic
user_3910,0.06639953956909542,0.16689585136280483,0.7626699800102839,0.014530279120640094,0.005503,False,16.2900141790236,Basic
user_3911,0.14687326087072913,0.2104104383765437,0.9046093574994424,0.034162444760717205,0.012938,False,1.70126024901889,Basic
user_3912,0.17513613609699044,0.09332617307901675,0.5082855171250634,0.03215670090744753,0.012178,False,10.039034882409485,Basic
user_3913,0.20688280488688468,0.02642613223469408,0.9597664868715982,0.005696294290130433,0.002157,False,9.235407149899,Basic
user_3914,0.16569536828479592,0.233606870273203,0.9099744399488889,0.04253699302361836,0.016109,False,7.191146563652093,Basic
user_3915,0.13073030395854773,0.3993722485779742,0.8453825683482987,0.06175908683711662,0.023389,False,11.353064163927526,Basic
user_3916,0.09894959391031576,0.3782656537096842,0.6142255942556779,0.06093727316939687,0.023078,False,0.29690353242267387,Basic
user_3917,0.23381447673410616,0.22993914347793237,0.8213135540032895,0.0654598968334644,0.02479,False,9.35692192405372,Basic
user_3918,0.1113159479856979,0.3182386884884567,0.7087786729673594,0.04998039958864444,0.018928,False,9.228120268203428,Basic
user_3919,0.26143568666073497,0.2905278544030311,0.7488810673917242,0.10142378064712952,0.03841,False,9.806133541203845,Basic
user_3920,0.14000908514225852,0.2530098536482218,0.5754539998945907,0.06155779288657829,0.023313,False,4.036364870025572,Basic
user_3921,0.07198191070475939,0.3425582067121601,0.8254354808230719,0.029872709399588474,0.011313,False,3.9443335108478985,Basic
user_3922,0.047196177861847564,0.093385635675984,0.7953661026090518,0.005541404212032204,0.002099,False,12.296848606985431,Basic
user_3923,0.08732333422352624,0.19698500695604768,0.7412690685080512,0.023205322237534805,0.008788,False,1.7618226119095044,Basic
user_3924,0.44626886988780345,0.5924841215517291,0.9183080365297249,0.28792867843185804,0.109042,False,5.812508928977361,Basic
user_3925,0.05780206144348395,0.190155876339009,0.7794435156506234,0.01410160124151152,0.00534,False,15.785502604176164,Basic
user_3926,0.07663181036197839,0.1961245303284754,0.7459034866814225,0.02014922585002327,0.007631,False,1.9715116454510846,Basic
user_3927,0.17485551736977717,0.13700917818870878,0.7021352108686243,0.03411993924497427,0.012922,False,8.893253797700867,Basic
user_3928,0.09838316091234668,0.3863471447876975,0.6063929542861842,0.06268221463492644,0.023738,False,12.703984208096077,Basic
user_3929,0.14839877914472974,0.12048680429245513,0.6736715153588975,0.026541265664950565,0.010051,False,2.691242859906031,Basic
user_3930,0.24954967441089196,0.22525831229167675,0.5303408166739687,0.10599436574253426,0.040141,False,5.9367944168834,Basic
user_3931,0.3646257484202708,0.026687803670873058,0.5914102648563417,0.01645399304922293,0.006231,False,10.616367435166318,Basic
user_3932,0.13478410592007165,0.07010892785573408,0.7377806358196511,0.012808101350548119,0.004851,False,6.217329243038119,Basic
user_3933,0.4940700502139956,0.6281335434783835,0.9347060132879593,0.3320209423664544,0.12574,False,2.0888177804377808,Basic
user_3934,0.3520873786119375,0.2902393076969199,0.6935486110269095,0.1473430923116464,0.055801,False,4.415720879736581,Basic
user_3935,0.08432925672408666,0.13972993533720157,0.9333025958404446,0.012625403209641721,0.004781,False,2.0788915552849336,Basic
user_3936,0.3732674925891989,0.09115070181279801,0.759979764375734,0.04476907874166449,0.016955,False,18.68755854787024,Basic
user_3937,0.09350553442522204,0.23498339338773974,0.7411210265049578,0.029647313993223758,0.011228,False,4.47732347244827,Basic
user_3938,0.05534262392957859,0.3271487957634586,0.6638868708113456,0.027271623478296675,0.010328,False,10.080525441977226,Basic
user_3939,0.08654741029673399,0.03757375473316311,0.7264488686054859,0.004476448801582401,0.001695,False,8.141916289399473,Basic
user_3940,0.1399824990129524,0.1373197100123453,0.8891577485014841,0.021618611774634894,0.008187,False,10.82075833190391,Basic
user_3941,0.026487668579664277,0.10028457912938167,0.8494923407797546,0.0031269318958096074,0.001184,False,9.463731127749234,Basic
user_3942,0.08471705612936963,0.31774662975043605,0.8516221087784875,0.03160857238205803,0.011971,False,13.81607497270059,Basic
user_3943,0.03455459765340143,0.06618768091524768,0.4258742520252305,0.005370338011189754,0.002034,False,16.58726404391556,Basic
user_3944,0.49982440161876296,0.13046969660612281,0.6986342443872225,0.0933420291940238,0.03535,False,5.4206883585037104,Basic
user_3945,0.1399455550996909,0.0811251540301272,0.7092948325845313,0.01600618556873675,0.006062,False,3.4885285449620014,Basic
user_3946,0.22646637588969282,0.13943392603859778,0.6500750641873019,0.048574537996637586,0.018396,False,18.70245710593712,Basic
user_3947,0.1162569821606997,0.027888591480049425,0.6224783609363068,0.005208604323700981,0.001973,False,16.45537673877065,Basic
user_3948,0.17409842687371715,0.21272063994301763,0.7556170911736589,0.04901203163645539,0.018561,False,6.9144474396293685,Basic
user_3949,0.05250991537501653,0.14733368740461497,0.4691665679490065,0.016489835350643196,0.006245,False,17.000949324886605,Basic
user_3950,0.09541456351496824,0.09296417512170535,0.8832719992110672,0.010042360903197807,0.003803,False,12.740379915707269,Basic
user_3951,0.20359287441227625,0.09804321870894839,0.7806942296116263,0.025568141733949102,0.009683,False,8.310992160204023,Basic
user_3952,0.04868215888316027,0.1244283379242666,0.5662672240499113,0.01069714060629226,0.004051,False,16.595017086974977,Basic
user_3953,0.10785664728688217,0.11696158866147993,0.42218621189643274,0.029880380881480012,0.011316,False,12.830371654030756,Basic
user_3954,0.190638421829146,0.17598838804291705,0.6930085868653061,0.04841231291016875,0.018334,False,15.702573234288442,Basic
user_3955,0.05785261321914943,0.16504470520099085,0.8724955390112017,0.010943629012341435,0.004144,False,7.937435117993767,Basic
user_3956,0.344840724301581,0.03149825895337165,0.7042696934315282,0.015422901955066836,0.005841,False,15.175593602892624,Basic
user_3957,0.14925970018442997,0.057105564065665596,0.7656479214545762,0.011132478953395402,0.004216,False,6.971611844687124,Basic
user_3958,0.24949272106480744,0.05541118491838798,0.5898106280872585,0.023439196657996757,0.008877,False,13.96650264351362,Basic
user_3959,0.14637504511748084,0.08406002853722735,0.9186785847917859,0.013393466086402885,0.005072,False,8.27508029507871,Basic
user_3960,0.1984225284073707,0.2512840039496969,0.5906043041478001,0.08442269563878578,0.031972,False,7.698697491537156,Basic
user_3961,0.11170746155433571,0.11905012354652034,0.7645041159862112,0.01739531131491213,0.006588,False,15.13602602855902,Basic
user_3962,0.07687947161436266,0.20773588299950257,0.7414378117012155,0.021540073446888977,0.008157,False,2.3756988493346265,Basic
user_3963,0.06366329536371386,0.1680157421899638,0.5028952806334486,0.021269708093740708,0.008055,False,17.635971408321268,Basic
user_3964,0.23692944937171184,0.014315866040752327,0.7442705014388673,0.00455728159554532,0.001726,False,9.66493391381745,Basic
user_3965,0.14552944758732675,0.06631779136811655,0.49872596244107176,0.01935169265256358,0.007329,False,12.085413576079464,Basic
user_3966,0.11287489345495272,0.1214598792754697,0.42662547748789775,0.032135377879908666,0.01217,False,7.6999683643391315,Basic
user_3967,0.04741450445661618,0.056513539995618436,0.8641368460663506,0.003100853187986459,0.001174,False,12.271618340106064,Basic
user_3968,0.15515889640046668,0.0612274358865585,0.8428428879360114,0.011271354979161888,0.004269,False,13.48717754638751,Basic
user_3969,0.1376829757778762,0.20127625419921483,0.8981160031576055,0.030856051483484213,0.011686,False,16.5010693744431,Basic
user_3970,0.2137038675436894,0.277844688546108,0.5318754474433375,0.11163606969299082,0.042278,False,16.233195577160753,Basic
user_3971,0.2134788316823412,0.17806224586655972,0.7274091153856804,0.05225741527059678,0.019791,False,6.798479300767531,Basic
user_3972,0.322790193841175,0.2698139677129609,0.6901961654499349,0.12618630368997713,0.047788,False,11.701204548488983,Basic
user_3973,0.03336476505685715,0.11280344147457144,0.8280183349442575,0.004545382829786472,0.001721,False,14.830968669466568,Basic
user_3974,0.20215627945342124,0.2521688198691895,0.4312702600286155,0.11820316665362658,0.044765,False,14.532406311935768,Basic
user_3975,0.13201114154144852,0.13516498188690415,0.4842127717376958,0.036850088632080454,0.013956,False,16.927697529015695,Basic
user_3976,0.12326519885945982,0.41219187251693257,0.8139633217257275,0.06242162487903028,0.02364,False,15.806927251079763,Basic
